ITEMCODE,ITEMNAME,COMPANY,PROFITPERC,DISCOUNTPE,ICHARGES,SHORTNAME,SELECTED,SALEAC,PURAC,CSTSALE,QTYRATE,UNIT,PACKINGPC,WEIGHT,EXCISEPC,EXCISETYPE,GROUPCODE,ITEMDESC1,ITEMDESC2,TAXONSPMRP,INCLUSIVE,MINIMUMSTO,MAXIMUMSTO,SALETAXPE,NARCOTIC,BIGUNIT,UPCCODE,LOCATION,DPCOACT,HONESCHEDU,IUCCODE,SAPCODE,BARCODE,HSNCODE,ADDITIONCE
7736,AURUM IOD           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7737,AURUM IOD          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7738,AURUM MET          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7739,AURUM MET           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7740,AURUM MET          200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7741,AURUM MUR           30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7742,AURUM MUR           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7743,AURUM MUR          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7744,AURUM MUR NAT      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7745,AVENA SAT          200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7746,AVENA SAT           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7747,AVENA SAT          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7748,AVIARE             200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7749,AVIARE              30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7750,AZADIRACHTA IND     MT-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7751,ARUM TRI            30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7752,ARUM TRI           200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7753,BACOPA(BRAHMI)      MT-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7755,BAPTISIA TIN        MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7756,BOLDO               MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7757,AMMI VIS            MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7758,BELLADONNA          MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7759,BELLIS PER          MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7760,BLATTA ORI          MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7761,BORAX               MT-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7762,BORAX               MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7763,BRYONIA ALB         MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7764,BADIAGA            200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7765,BADIAGA            200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7766,BADIAGA             30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7767,BACILLINUM          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7768,BACILLINUM         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7769,BAPTISIA TIN        30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7770,BAPTISIA TIN       200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7771,BAPTISIA TIN       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7772,BAPTISIA TIN        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7773,BARYTA CARB         30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7774,BARYTA CARB        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7775,BARYTA IOD         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7776,BARYTA IOD          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7777,BARYTA MUR          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7778,BARYTA MUR         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7779,BARYTA PHOS         30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7780,BARYTA PHOS        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7781,BARYTA PHOS         30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7782,BELLADONNA          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7783,BERBERIS AQ        200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7784,BERBERIS AQ        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7785,BERBERIS AQ         30-AD,23,0.00,0.00,0.00,ADEL,,0,0,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7786,BERBERIS VUL        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7787,BERBERIS VUL       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7788,BELLIS PER         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7789,BELLIS PER          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7790,BISMUTHUM MET       30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7791,BISMUTHUM MET      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7792,BLATTA ORI         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7793,BLATTA ORI          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7794,BORAX               30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7795,BORAX              200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7796,BOTHROPS LAN        30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7797,BOVISTA             30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7798,BOVISTA            200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7799,BROMIUM            200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7800,BROMIUM             30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7801,BRYONIA ALB         30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7802,BRYONIA ALB        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7803,BENZOINUM..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7804,BENZOINUM..      200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7805,CACTUS GRA          MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7806,CACTUS GRA         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7807,CACTUS GRA          30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7808,RUTA GRA..       MT 500ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7809,SYMPHYTUM OFF..  MT 500ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7810,CALLUNA VUL       MT 30ML,2,0.00,0.00,0.00,WSI -262,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7811,CADMIUM SUL         30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7812,CADMIUM SUL         30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7813,CADMIUM SUL        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7814,CAJUPUTUM          200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7815,CALADIUM SEG        MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7816,CALADIUM SEG        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7817,CALCAREA ARS       200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7818,CALCAREA ARS       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7819,CALCAREA ARS        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7820,CALCAREA CARB       30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7821,CALCAREA CARB      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7822,CALCAREA IOD        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7823,CALCAREA IOD       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7824,CALCAREA PHOS      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7825,CALCAREA PHOS       30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7826,CALCAREA PIC        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7827,CALCAREA PIC       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7828,CALCAREA REN        30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7829,CALCAREA REN       200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7830,CALCAREA SIL        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7831,CALCAREA SIL       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7832,CALCAREA SUL       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7833,CALCAREA SUL        30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7834,CALENDULA OFF       30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7835,CALENDULA OFF       MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7836,CALENDULA OFF       30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7837,CALENDULA OFF      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7838,CALOTROPIS GIG      MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7839,CALOTROPIS GIG      30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7840,CALOTROPIS GIG     200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7841,CAMPHORA            30-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7842,CAMPHORA           200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7843,CAMPHORA            MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7844,CAMPHORA            30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7845,CAMPHORA           200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7846,CANTHARIS          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7847,CANTHARIS           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7848,CANTHARIS           1X-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7849,CAPSICUM            30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7850,CAPSICUM           200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7853,CARDON SUL          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7854,CARDON SUL         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7855,CARBO VEG          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7856,CARBO VEG           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7858,CARBONEUM SUL      200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7859,CARBONEUM SUL       30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7860,CARBONEUM SUL      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7861,CARICA PAP          MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7862,CASCARA SAG         MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7863,CAUSTICUM           30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7864,CAUSTICUM          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
7865,CAUSTICUM           MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
7866,CEANOTHUS AME      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
